Time [s],Value,Parity Error,Framing Error
5.034297800000000,\r (0x0D),,
5.034385000000000,1 (0x31),,
5.034472300000000,0 (0x30),,
5.034559500000000,0 (0x30),,
5.034646800000000,0 (0x30),,
5.034734000000000,0 (0x30),,
5.034821300000000,0 (0x30),,
5.034908600000000,0 (0x30),,
5.034995800000000,0 (0x30),,
5.035083100000000,0 (0x30),,
5.035170300000000,0 (0x30),,
5.035257600000000,6 (0x36),,
5.035344900000000,0 (0x30),,
5.035432100000000,6 (0x36),,
5.035519400000000,8 (0x38),,
5.035606600000000,1 (0x31),,
5.035693900000000,4 (0x34),,
5.035781200000000,1 (0x31),,
5.035868400000000,3 (0x33),,
5.035955700000000,0 (0x30),,
5.036042900000000,0 (0x30),,
5.036130200000000,0 (0x30),,
5.036217400000000,0 (0x30),,
5.036304700000000,0 (0x30),,
5.036391900000000,0 (0x30),,
5.036479200000000,0 (0x30),,
5.036566400000000,0 (0x30),,
5.036653700000000,0 (0x30),,
5.036740900000000,0 (0x30),,
5.036828200000000,0 (0x30),,
5.036915400000000,0 (0x30),,
5.037002700000000,0 (0x30),,
5.037090000000000,0 (0x30),,
5.037177200000000,0 (0x30),,
5.037264500000000,0 (0x30),,
5.037351700000000,0 (0x30),,
5.037439000000000,0 (0x30),,
5.037526200000000,'6' (0x06),,
5.037613500000000,'222' (0xDE),,
5.037700800000000,\n (0x0A),,
5.133739700000000,\r (0x0D),,
5.133827000000000,1 (0x31),,
5.133914200000000,0 (0x30),,
